OCEAN,SAMPLEID,LATITUDE,LONGITUDE,SIO2,TIO2,AL2O3,FE2O3,FE2O3T,FEO,FEOT,FEO_TOTAL,MGO,CAO,NA2O,K2O,P2O5,MNO
Pacific,ODP0125-0779A-003R-CC/013-015,19.51,146.70,36.74,,0.39,,7.38,,,7.38,40.31,0.14,,0.02,,0.10
Pacific,ODP0125-0779A-008R-001/090-093,19.51,146.70,39.47,,0.28,,7.63,,,7.63,41.21,0.15,,,,0.11
Pacific,ODP0125-0779A-010R-001/040-043,19.51,146.70,38.14,,0.63,,8.08,,,8.08,41.19,0.60,,,,0.12
Pacific,ODP0125-0779A-014R-001/074-077,19.51,146.70,38.30,,0.38,,7.33,,,7.33,41.71,0.44,,0.01,,0.10
Pacific,ODP0125-0779A-014R-002/021-024,19.51,146.70,35.25,,0.07,,7.14,,,7.14,41.35,0.10,,,,0.09
Pacific,ODP0125-0779A-015R-002/024-027,19.51,146.70,35.54,,0.07,,5.66,,,5.66,42.14,0.21,,0.02,,0.08
Pacific,ODP0125-0779A-016R-001/019-023,19.51,146.70,40.80,,0.60,,8.05,,,8.05,43.43,0.54,,0.01,,0.10
Pacific,ODP0125-0779A-019R-002/097-099,19.51,146.70,39.21,,0.19,,8.15,,,8.15,44.36,0.25,,,,0.12
Pacific,ODP0125-0779A-022R-002/018-020,19.51,146.70,39.47,,0.40,,7.36,,,7.36,40.95,0.15,,,,0.10
Pacific,ODP0125-0779A-024R-001/036-038,19.51,146.70,34.50,,0.46,,7.31,,,7.31,38.94,0.37,,4.00,,0.11
Pacific,ODP0125-0779A-025R-001/085-087,19.51,146.70,34.44,,0.12,,7.02,,,7.02,43.40,0.20,,,,0.09
Pacific,ODP0125-0779A-004R-001/027-030,19.51,146.70,33.64,,0.20,,7.04,,,7.04,40.13,0.07,,,,0.14
Pacific,ODP0125-0779A-005R-002/034-037,19.51,146.70,34.46,,0.21,,7.71,,,7.71,40.18,0.22,,0.02,,0.09
Pacific,ODP0125-0779A-005R-002/040-043,19.51,146.70,35.12,,0.21,,7.23,,,7.23,39.87,0.08,,,,0.10
Pacific,ODP0125-0779A-006R-001/018-020,19.51,146.70,37.57,,0.77,,7.72,,,7.72,39.61,0.55,,0.01,,0.11
Pacific,ODP0125-0779A-008R-001/045-048,19.51,146.70,38.35,,0.49,,7.69,,,7.69,40.00,0.53,,0.01,,0.11
Pacific,ODP0125-0779A-008R-001/057-060,19.51,146.70,29.39,,0.57,,8.04,,,8.04,41.22,0.14,,,,0.17
Pacific,ODP0125-0779A-009R-002/052-054,19.51,146.70,35.45,,0.28,,7.47,,,7.47,41.32,0.36,,0.01,,0.10
Pacific,ODP0125-0779A-011R-001/014-018,19.51,146.70,36.49,,0.41,,7.00,,,7.00,39.14,0.50,,0.01,,0.10
Pacific,ODP0125-0779A-012R-001/038-042,19.51,146.70,36.81,,0.19,,7.50,,,7.50,41.50,0.33,,0.01,,0.10
Pacific,ODP0125-0779A-013R-001/002-005,19.51,146.70,32.18,,0.25,,8.15,,,8.15,40.35,0.32,,,,0.12
Pacific,ODP0125-0779A-013R-002/052-054,19.51,146.70,38.62,,0.66,,7.77,,,7.77,40.03,0.79,,,,0.11
Pacific,ODP0125-0779A-014R-002/139-141,19.51,146.70,38.08,,0.88,,7.35,,,7.35,37.34,0.81,,0.02,,0.11
Pacific,ODP0125-0779A-016R-002/074-077,19.51,146.70,38.70,,0.64,,7.38,,,7.38,39.33,0.62,,0.03,,0.11
Pacific,ODP0125-0779A-017R-002/014-017,19.51,146.70,40.20,,0.37,,7.36,,,7.36,42.69,0.35,,0.01,,0.10
Pacific,ODP0125-0779A-017R-003/077-080,19.51,146.70,37.37,,0.30,,6.98,,,6.98,39.47,0.29,,0.01,,0.09
Pacific,ODP0125-0779A-022R-001/058-060,19.51,146.70,29.13,,0.29,,9.25,,,9.25,41.26,0.16,,,,0.17
Pacific,ODP0125-0779A-022R-001/063-065,19.51,146.70,38.61,,0.17,,7.47,,,7.47,41.84,0.23,,0.01,,0.11
Pacific,ODP0125-0779A-022R-003/055-057,19.51,146.70,38.09,,0.10,,7.76,,,7.76,42.96,0.13,,,,0.11
Pacific,ODP0125-0779A-026R-003/050-052,19.51,146.70,39.61,,0.69,,8.11,,,8.11,40.95,0.80,,,,0.11
Pacific,ODP0125-0779A-026R-002/101-103,19.51,146.70,37.09,,0.63,,7.08,,,7.08,39.50,0.58,,,,0.10
Pacific,ODP0125-0779A-028R-003/026-028,19.51,146.70,35.53,,0.19,,7.07,,,7.07,39.32,0.35,,,,0.10
Pacific,ODP0125-0780C-006R-001/061-062,19.54,146.65,,,,,,,,,,,,,,
Pacific,ODP0125-0780C-006R-001/061-062,19.54,146.65,40.70,,0.47,,7.91,,,7.91,42.94,0.60,,,,0.11
Pacific,ODP0125-0780C-006R-001/061-062,19.54,146.65,,,,,,,,,,,,,,
Pacific,ODP0125-0780C-006R-001/061-062,19.54,146.65,40.70,,0.47,7.91,,,,7.91,42.94,0.60,,,,0.11
Pacific,ODP0125-0780C-010R-001/013-016,19.54,146.65,,,,,,,,,,,,,,
Pacific,ODP0125-0780C-010R-001/013-016,19.54,146.65,38.42,,0.60,,7.45,,,7.45,39.04,0.79,,0.02,,0.11
Pacific,ODP0125-0780C-016R-001/053-059,19.54,146.65,,,,,,,,,,,,,,
Pacific,ODP0125-0780C-016R-001/053-059,19.54,146.65,37.76,,0.54,,7.44,,,7.44,39.97,0.69,,0.01,0.03,0.11
Pacific,ODP0125-0780C-018R-001/054-057,19.54,146.65,,,,,,,,,,,,,,
Pacific,ODP0125-0780C-018R-001/054-057,19.54,146.65,38.56,,0.63,,7.80,,,7.80,39.13,0.86,,,,0.11
Pacific,ODP0125-0780C-008R-001/098-101,19.96,146.79,,,,,,,,,,,,,,
Pacific,ODP0125-0780C-008R-001/098-101,19.96,146.79,38.43,,0.65,,7.84,,,7.84,39.78,0.50,,0.01,0.00,0.11
Pacific,ODP0125-0783A-016R-CC/014-017,19.96,146.79,,,,,,,,,,,,,,
Pacific,ODP0125-0783A-016R-CC/014-017,19.96,146.79,36.41,0.00,0.41,,7.28,,,7.28,40.18,0.43,0.00,0.00,0.00,0.09
Pacific,ODP0125-0783A-016R-CC/019-022,19.96,146.79,,,,,,,,,,,,,,
Pacific,ODP0125-0783A-016R-CC/019-022,19.96,146.79,39.21,0.00,0.59,,7.37,,,7.37,38.19,1.66,0.00,0.00,0.00,0.11
Pacific,ODP0125-0783A-017R-001/009-012,19.96,146.79,,,,,,,,,,,,,,
Pacific,ODP0125-0783A-017R-001/009-012,19.96,146.79,35.90,0.00,0.35,,7.42,,,7.42,39.39,0.31,0.00,0.00,0.00,0.11
Pacific,ODP0125-0783A-018R-001/049-051,19.96,146.79,,,,,,,,,,,,,,
Pacific,ODP0125-0783A-018R-001/049-051,19.96,146.79,36.01,0.00,0.47,,7.64,,,7.64,39.35,0.66,0.00,0.00,0.00,0.12
Pacific,ODP0125-0783A-018R-001/096-097,19.96,146.79,,,,,,,,,,,,,,
Pacific,ODP0125-0783A-018R-001/096-097,19.96,146.79,36.84,0.00,0.45,,7.87,,,7.87,39.91,0.63,0.00,0.00,0.00,0.11
Pacific,SHK0973-R01,12.24,144.13,,,,,,,,,,,,,,
Pacific,SHK0973-R01,12.24,144.13,45.10,0.05,2.37,8.36,,,,8.36,41.25,3.05,0.16,0.02,0.01,0.11
Pacific,SHK0973-R02,12.24,144.13,,,,,,,,,,,,,,
Pacific,SHK0973-R02,12.24,144.13,45.73,0.10,3.10,8.37,,,,8.37,39.97,2.72,0.20,0.01,0.01,0.12
Pacific,SHK0973-R03,12.24,144.13,,,,,,,,,,,,,,
Pacific,SHK0973-R03,12.24,144.13,45.45,0.10,3.98,8.61,,,,8.61,38.61,3.50,0.12,0.02,0.01,0.12
Pacific,SHK0973-R04,12.24,144.13,,,,,,,,,,,,,,
Pacific,SHK0973-R04,12.24,144.13,45.39,0.08,2.74,8.69,,,,8.69,40.99,2.18,0.14,0.02,0.01,0.11
Pacific,SHK0973-R05,12.24,144.13,,,,,,,,,,,,,,
Pacific,SHK0973-R05,12.24,144.13,44.86,0.08,2.79,8.58,,,,8.58,41.12,2.64,0.17,0.02,0.00,0.12
Pacific,SHK0973-R06,12.24,144.13,,,,,,,,,,,,,,
Pacific,SHK0973-R06,12.24,144.13,46.67,0.07,2.50,8.47,,,,8.47,39.51,2.70,0.11,0.02,0.01,0.11
Pacific,SHK0973-R07,12.24,144.13,,,,,,,,,,,,,,
Pacific,SHK0973-R07,12.24,144.13,46.09,0.07,2.69,8.64,,,,8.64,40.02,2.70,0.12,0.02,0.01,0.12
Pacific,SHK0973-R08,12.24,144.13,,,,,,,,,,,,,,
Pacific,SHK0973-R08,12.24,144.13,46.40,0.05,2.30,8.54,,,,8.54,41.62,1.60,0.09,0.02,0.01,0.11
Pacific,SHK0973-R09,12.24,144.13,,,,,,,,,,,,,,
Pacific,SHK0973-R09,12.24,144.13,43.70,0.01,0.63,10.10,,,,10.10,44.64,2.06,0.03,0.03,0.03,0.13
Pacific,SHK0973-R10,12.24,144.13,,,,,,,,,,,,,,
Pacific,SHK0973-R10,12.24,144.13,45.27,0.04,1.42,9.63,,,,9.63,42.26,1.50,0.08,0.02,0.02,0.12
Pacific,SHK0973-R11,12.24,144.13,,,,,,,,,,,,,,
Pacific,SHK0973-R11,12.24,144.13,45.18,0.05,2.39,8.98,,,,8.98,41.34,2.04,0.04,0.02,0.01,0.12
Pacific,SHK0973-R12,12.24,144.13,,,,,,,,,,,,,,
Pacific,SHK0973-R12,12.24,144.13,46.53,0.05,2.53,8.62,,,,8.62,40.29,1.96,0.07,0.02,0.01,0.12
Pacific,ODP0125-0778A-012R-001/043-045,19.50,146.67,,,,,,,,,,,,,,
Pacific,ODP0125-0778A-012R-001/043-045,19.50,146.67,41.52,,0.71,8.95,,,,8.95,39.61,0.06,,,,0.08
Pacific,ODP0125-0779A-014R-001/040-048,19.51,146.70,,,,,,,,,,,,,,
Pacific,ODP0125-0779A-014R-001/040-048,19.51,146.70,40.02,,0.78,8.01,,,,8.01,40.34,0.47,,,,0.11
Pacific,ODP0125-0779A-026R-003/018-025,19.51,146.70,,,,,,,,,,,,,,
Pacific,ODP0125-0779A-026R-003/018-025,19.51,146.70,40.36,,0.74,7.48,,,,7.48,40.34,0.81,,,,0.11
Pacific,ODP0125-0780C-018R-001/058-061,19.54,146.65,,,,,,,,,,,,,,
Pacific,ODP0125-0780C-018R-001/058-061,19.54,146.65,38.85,,0.66,,7.81,,,7.81,38.87,0.89,,,,0.11
Pacific,ODP0125-0780C-018R-001/058-061,19.54,146.65,,,,,,,,,,,,,,
Pacific,ODP0125-0780C-018R-001/058-061,19.54,146.65,38.85,,0.66,7.81,,,,7.81,38.87,0.89,,,,0.11
Pacific,ODP0125-0784A-036R-001/107-109,30.91,141.73,,,,,,,,,,,,,,
Pacific,ODP0125-0784A-036R-001/107-109,30.91,141.73,36.23,,0.27,7.44,,,,7.44,38.85,0.06,,,,0.12
Pacific,ODP0125-0784A-042R-001/039-041,30.91,141.73,,,,,,,,,,,,,,
Pacific,ODP0125-0784A-042R-001/039-041,30.91,141.73,33.01,,0.20,8.90,,,,8.90,40.31,0.14,,,,0.13
Pacific,ODP0125-0784A-042R-001/007-012,30.91,141.73,,,,,,,,,,,,,,
Pacific,ODP0125-0784A-042R-001/007-012,30.91,141.73,38.41,,0.59,6.81,,,,6.81,38.86,0.56,,,,0.10
Pacific,ODP0125-0784A-045R-001/130-137,30.91,141.73,,,,,,,,,,,,,,
Pacific,ODP0125-0784A-045R-001/130-137,30.91,141.73,35.72,,0.10,7.75,,,,7.75,42.19,0.16,,,,0.11
Pacific,PETDB-2000-RH-06,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-06,-41.62,173.08,49.64,0.03,3.01,,5.41,,,5.41,22.20,17.65,0.10,,,0.11
Pacific,PETDB-2000-RH-07,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-07,-41.62,173.08,41.72,0.06,0.80,,9.37,,,9.37,42.08,0.84,,,,0.15
Pacific,PETDB-2000-RH-08,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-08,-41.62,173.08,42.05,0.04,0.49,,9.51,,,9.51,46.56,0.50,,,,0.14
Pacific,PETDB-2000-RH-11,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-11,-41.62,173.08,48.95,0.11,2.51,,6.55,,,6.55,23.85,16.15,,,,0.13
Pacific,PETDB-2000-RH-12,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-12,-41.62,173.08,39.85,0.05,4.39,,10.52,,,10.52,42.01,2.12,0.07,,,0.15
Pacific,PETDB-2000-RH-13,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-13,-41.62,173.08,42.61,0.06,1.21,,9.41,,,9.41,40.27,5.28,,,,0.15
Pacific,PETDB-2000-RH-15,-41.62,173.08,40.03,0.07,3.91,,11.35,,,11.35,41.08,2.63,0.23,,,0.17
Pacific,PETDB-2000-RH-17,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-17,-41.62,173.08,40.04,0.06,3.26,,11.18,,,11.18,43.52,1.86,0.38,,,0.17
Pacific,PETDB-2000-RH-18,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-18,-41.62,173.08,43.88,0.03,1.43,,9.48,,,9.48,38.04,6.91,0.03,,,0.15
Pacific,PETDB-2000-RH-19,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-19,-41.62,173.08,42.49,0.04,1.18,,9.74,,,9.74,39.96,5.59,,,,0.15
Pacific,PETDB-2000-RH-20,-41.62,173.08,39.62,0.04,0.45,,9.72,,,9.72,49.13,0.15,,,,0.15
Pacific,PETDB-2000-RH-21,-41.62,173.08,39.69,0.04,0.40,,10.97,,,10.97,48.45,0.16,,,,0.16
Pacific,PETDB-2000-RH-22,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-22,-41.62,173.08,39.57,0.05,0.52,,9.70,,,9.70,49.02,0.14,,,,0.15
Pacific,PETDB-2000-RH-23,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-23,-41.62,173.08,49.40,0.07,3.00,,5.87,,,5.87,24.04,16.33,0.30,,,0.13
Pacific,PETDB-2000-RH-24,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-24,-41.62,173.08,39.48,0.03,5.07,,9.73,,,9.73,40.53,2.72,,,,0.14
Pacific,PETDB-2000-RH-25,-41.62,173.08,43.93,0.06,1.31,,9.61,,,9.61,37.26,7.40,,,,0.15
Pacific,PETDB-2000-RH-26,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-26,-41.62,173.08,38.30,0.06,0.78,,12.67,,,12.67,45.25,0.20,,,,0.18
Pacific,PETDB-2000-RH-27,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-27,-41.62,173.08,43.16,0.05,0.73,,10.94,,,10.94,43.71,1.11,,,,0.15
Pacific,PETDB-2000-RH-28,-41.62,173.08,40.30,0.05,1.80,,11.44,,,11.44,46.62,1.15,,,,0.17
Pacific,PETDB-2000-RH-29,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-29,-41.62,173.08,49.49,0.07,2.23,,6.03,,,6.03,24.15,17.01,,,,0.13
Pacific,PETDB-2000-RH-30,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-30,-41.62,173.08,42.05,0.04,0.61,,9.14,,,9.14,43.01,0.72,,,,0.13
Pacific,PETDB-2000-RH-32,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-32,-41.62,173.08,40.21,0.04,0.19,,9.75,,,9.75,49.26,0.20,,,,0.14
Pacific,PETDB-2000-RH-33,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-33,-41.62,173.08,43.47,0.04,0.61,,10.29,,,10.29,44.21,0.67,,,,0.14
Pacific,PETDB-2000-RH-34,-41.62,173.08,45.99,0.06,2.94,,7.53,,,7.53,31.86,10.93,,,,0.13
Pacific,PETDB-2000-RH-35,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-35,-41.62,173.08,46.80,0.05,2.32,,7.04,,,7.04,31.01,12.27,0.06,,,0.12
Pacific,PETDB-2000-RH-36,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-36,-41.62,173.08,40.43,0.05,3.19,,11.38,,,11.38,41.37,3.36,,,,0.17
Pacific,PETDB-2000-RH-37,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-37,-41.62,173.08,45.31,0.04,1.84,,8.68,,,8.68,42.46,2.05,,,,0.13
Pacific,PETDB-2000-RH-40,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-40,-41.62,173.08,44.43,0.04,1.94,,8.94,,,8.94,42.07,2.22,0.49,,,0.13
Pacific,PETDB-2000-RH-43,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-43,-41.62,173.08,40.55,0.03,0.16,,8.58,,,8.58,49.95,0.12,,,,0.12
Pacific,PETDB-2000-RH-44,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-44,-41.62,173.08,43.22,0.04,0.58,,8.98,,,8.98,45.81,1.21,,,,0.14
Pacific,PETDB-2000-RH-45,-41.62,173.08,43.94,0.04,0.73,,8.95,,,8.95,45.48,1.11,,,,0.14
Pacific,PETDB-2000-RH-46,-41.62,173.08,44.47,0.05,1.34,,8.70,,,8.70,44.30,1.60,,,,0.13
Pacific,PETDB-2000-RH-47,-41.62,173.08,44.22,0.04,0.90,,8.87,,,8.87,44.73,1.23,,,,0.14
Pacific,PETDB-2000-RH-48,-41.62,173.08,44.83,0.04,1.81,,8.70,,,8.70,42.55,2.12,,,,0.14
Pacific,PETDB-2000-RH-49,-41.62,173.08,44.12,0.05,1.78,,8.84,,,8.84,42.97,2.02,,,,0.13
Pacific,PETDB-2000-RH-50,-41.62,173.08,44.57,0.06,1.96,,8.82,,,8.82,42.77,2.13,,,,0.14
Pacific,PETDB-2000-RH-51,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-51,-41.62,173.08,44.05,0.05,1.68,,8.80,,,8.80,43.38,1.88,,,,0.14
Pacific,PETDB-2000-RH-52,-41.62,173.08,44.98,0.06,1.89,,8.93,,,8.93,42.29,2.07,,,,0.13
Pacific,PETDB-2000-RH-53,-41.62,173.08,,,,,,,,,,,,,,
Pacific,PETDB-2000-RH-53,-41.62,173.08,44.25,0.05,1.96,,8.88,,,8.88,41.63,2.42,,,,0.14
Pacific,PETDB-2000-RH-54,-41.62,173.08,44.40,0.04,1.64,,9.00,,,9.00,42.87,1.83,,,,0.14
Pacific,PETDB-2000-RH-55,-41.62,173.08,44.42,0.04,1.13,,8.79,,,8.79,44.76,1.27,,,,0.13
Pacific,PETDB-2000-RH-59,-41.62,173.08,42.99,0.03,0.29,,9.31,,,9.31,47.11,0.35,,,,0.14
Pacific,PETDB-2000-RH-63,-41.62,173.08,44.18,0.04,0.91,,9.01,,,9.01,45.25,1.18,,,,0.13
Pacific,PETDB-2000-RH-65,-41.62,173.08,43.64,0.03,0.77,,9.00,,,9.00,45.12,1.00,,,,0.13
Pacific,PETDB-2000-RH-66,-41.62,173.08,43.25,0.05,1.06,,9.24,,,9.24,45.13,1.19,,,,0.14
Pacific,PETDB-2000-RH-68,-41.62,173.08,44.73,0.04,1.28,,8.80,,,8.80,44.03,1.40,,,,0.13
Pacific,PETDB-2000-RH-69,-41.62,173.08,42.77,0.04,0.25,,8.92,,,8.92,47.45,0.28,,,,0.13
Pacific,HAK0303-008-301,11.81,143.44,47.01,0.21,2.19,1.73,,,,1.73,24.00,14.27,0.12,0.01,,0.22
Pacific,HAK0303-008-301,11.81,143.44,,,,,,,,,,,,,,
Pacific,NAUGARR-003-009,-13.45,-111.52,,,,,,,,,,,,,,
Pacific,NAUGARR-003-009,-13.45,-111.52,,,,,,,,,,,,,,
Pacific,NAUGARR-003-009,-13.45,-111.52,39.76,0.05,0.60,,,,8.64,8.64,39.27,0.10,0.27,,0.00,0.06
Pacific,NAUGARR-014-001,-13.47,-111.51,,,,,,,,,,,,,,
Pacific,NAUGARR-014-001,-13.47,-111.51,,,,,,,,,,,,,,
Pacific,NAUGARR-014-001,-13.47,-111.51,39.54,0.05,0.72,,,,10.58,10.58,36.91,1.24,,,,0.13
Pacific,NAUGARR-014-002,-13.47,-111.51,,,,,,,,,,,,,,
Pacific,NAUGARR-014-002,-13.47,-111.51,,,,,,,,,,,,,,
Pacific,NAUGARR-014-002,-13.47,-111.51,43.85,0.06,0.75,,,,9.64,9.64,35.37,3.01,,0.01,,0.16
Pacific,NAUGARR-014-005,-13.48,-111.53,,,,,,,,,,,,,,
Pacific,NAUGARR-014-005,-13.48,-111.53,,,,,,,,,,,,,,
Pacific,NAUGARR-014-005,-13.48,-111.53,40.10,0.10,0.69,,,,11.15,11.15,36.30,1.23,,,,0.16
Pacific,NAUGARR-014-007,-13.47,-111.50,,,,,,,,,,,,,,
Pacific,NAUGARR-014-007,-13.47,-111.50,,,,,,,,,,,,,,
Pacific,NAUGARR-014-007,-13.47,-111.50,41.41,0.02,0.58,,,,7.92,7.92,39.09,0.79,,,,0.11
Pacific,NAUGARR-014-009,-13.47,-111.51,,,,,,,,,,,,,,
Pacific,NAUGARR-014-009,-13.47,-111.51,,,,,,,,,,,,,,
Pacific,NAUGARR-014-009,-13.47,-111.51,40.64,0.08,0.93,,,,10.36,10.36,38.21,0.78,,,,0.15
Pacific,NAUGARR-014-014,-13.48,-111.52,,,,,,,,,,,,,,
Pacific,NAUGARR-014-014,-13.48,-111.52,,,,,,,,,,,,,,
Pacific,NAUGARR-014-014,-13.48,-111.52,39.90,0.06,0.69,,,,10.15,10.15,37.25,0.90,,,,0.13
Pacific,NAUGARR-015-002,-13.46,-111.55,,,,,,,,,,,,,,
Pacific,NAUGARR-015-002,-13.46,-111.55,,,,,,,,,,,,,,
Pacific,NAUGARR-015-002,-13.46,-111.55,38.48,0.35,0.76,,,,12.10,12.10,38.05,0.20,,,,0.12
Pacific,NAUGARR-015-005,-13.46,-111.55,,,,,,,,,,,,,,
Pacific,NAUGARR-015-005,-13.46,-111.55,,,,,,,,,,,,,,
Pacific,NAUGARR-015-005,-13.46,-111.55,36.47,0.07,0.45,,,,13.28,13.28,38.11,0.15,,,,0.13
Pacific,NAUGARR-015-010,-13.45,-111.55,,,,,,,,,,,,,,
Pacific,NAUGARR-015-010,-13.45,-111.55,,,,,,,,,,,,,,
Pacific,NAUGARR-015-010,-13.45,-111.55,42.43,0.02,0.53,,,,8.30,8.30,37.88,0.20,,0.01,,0.12
Pacific,SON0012-091-013,-13.48,-111.49,,,,,,,,,,,,,,
Pacific,SON0012-091-013,-13.48,-111.49,39.91,0.04,1.22,,9.36,,,9.36,37.20,0.42,0.27,0.00,0.01,0.12
Pacific,SON0012-091-013,-13.48,-111.49,,,,,,,,,,,,,,
Pacific,SON0012-091-013,-13.48,-111.49,39.91,0.04,1.22,,9.36,,,9.36,37.20,0.42,0.27,0.00,0.01,0.12
Pacific,SON0012-091-013,-13.48,-111.49,,,,,,,,,,,,,,
Pacific,SON0012-091-013,-13.48,-111.49,39.91,0.04,1.22,,9.36,,,9.36,37.20,0.42,0.27,0.00,0.01,0.12
Pacific,SON0012-091-014,-13.48,-111.49,,,,,,,,,,,,,,
Pacific,SON0012-091-014,-13.48,-111.49,38.01,0.05,0.83,,11.45,,,11.45,37.96,0.00,0.43,0.00,0.01,0.06
Pacific,SON0012-091-014,-13.48,-111.49,,,,,,,,,,,,,,
Pacific,SON0012-091-014,-13.48,-111.49,38.01,0.05,0.83,,11.45,,,11.45,37.96,0.00,0.43,0.00,0.01,0.06
Pacific,SON0012-091-014,-13.48,-111.49,,,,,,,,,,,,,,
Pacific,SON0012-091-014,-13.48,-111.49,38.01,0.05,0.83,,11.45,,,11.45,37.96,0.00,0.43,0.00,0.01,0.06
Pacific,NAUNAZC-017-001,2.33,-101.44,,,,,,,,,,,,,,
Pacific,NAUNAZC-017-001,2.33,-101.44,39.63,0.02,0.76,1.81,,5.77,,7.40,38.07,2.92,0.06,0.01,0.01,0.12
Pacific,NAUNAZC-009-007,2.26,-101.55,,,,,,,,,,,,,,
Pacific,NAUNAZC-009-007,2.26,-101.55,,,,,,,,,,,,,,
Pacific,NAUNAZC-009-007,2.26,-101.55,36.92,0.03,3.65,6.90,,2.98,,9.19,34.25,0.64,0.15,,0.13,0.10
Pacific,ODP0147-0895D-001R-001/022-025,2.28,-101.45,43.73,,0.87,8.95,,,,8.06,42.46,3.72,,,,
Pacific,ODP0147-0895D-003R-001/095-102,2.28,-101.45,40.26,,0.59,10.09,,,,9.08,48.72,0.04,,,,
Pacific,ODP0147-0895D-004R-002/023-027,2.28,-101.45,42.57,,0.94,8.86,,,,7.97,46.28,1.11,,,,
Pacific,ODP0147-0895D-008R-002/116-118,2.28,-101.45,39.70,,0.75,11.26,,,,10.13,47.93,,,,,
Pacific,ODP0147-0895E-006R-001/051-056,2.28,-101.45,41.50,,1.04,11.96,,,,10.76,45.05,0.08,,,,
Pacific,ODP0147-0895E-008R-004/063-065,2.28,-101.45,44.71,,1.77,9.24,,,,8.32,43.81,0.28,,,,
Pacific,NAUNAZC-009-009,2.23,-101.52,,,,,,,,,,,,,,
Pacific,NAUNAZC-017-002B,2.27,-101.45,,,,,,,,,,,,,,
Pacific,NAUNAZC-017-003,2.27,-101.45,,,,,,,,,,,,,,
Pacific,NAUNAZC-017-009,2.27,-101.45,,,,,,,,,,,,,,
Pacific,MELWEST-012-001-011,-56.39,-142.43,,,,,,,,,,,,,,
Pacific,MELWEST-012-001-011,-56.39,-142.43,45.27,0.02,1.11,,,,8.57,8.57,44.00,0.88,0.03,0.01,,0.13
Pacific,MELWEST-O12-001-030,-56.39,-142.43,,,,,,,,,,,,,,
Pacific,MELWEST-O12-001-030,-56.39,-142.43,45.05,0.04,2.28,,,,8.00,8.00,42.78,1.64,0.06,,0.01,0.13
Pacific,MELWEST-012-001-047,-56.39,-142.43,,,,,,,,,,,,,,
Pacific,MELWEST-012-001-047,-56.39,-142.43,45.15,0.02,1.44,,,,8.06,8.06,44.36,0.82,0.04,0.01,,0.11
Pacific,MELWEST-012-001-62,-56.39,-142.43,,,,,,,,,,,,,,
Pacific,MELWEST-012-001-62,-56.39,-142.43,45.11,0.05,2.35,,,,7.69,7.69,43.49,1.10,0.06,0.01,0.01,0.14
Pacific,MELWEST-012-001-63,-56.39,-142.43,,,,,,,,,,,,,,
Pacific,MELWEST-012-001-63,-56.39,-142.43,44.88,0.04,1.71,,,,7.96,7.96,44.77,0.46,0.06,0.01,0.00,0.12
Pacific,MELWEST-012-001-64,-56.39,-142.43,,,,,,,,,,,,,,
Pacific,MELWEST-012-001-64,-56.39,-142.43,44.92,0.04,2.20,,,,8.29,8.29,42.75,1.14,0.34,0.03,0.16,0.13
Pacific,MELWEST-012-001-66,-56.39,-142.43,,,,,,,,,,,,,,
Pacific,MELWEST-012-001-66,-56.39,-142.43,45.46,0.04,2.24,,,,8.07,8.07,42.46,1.57,0.05,,,0.13
Pacific,MELWEST-012-001-08,-56.39,-142.43,,,,,,,,,,,,,,
Pacific,MELWEST-012-001-08,-56.39,-142.43,44.83,0.04,2.27,,,,8.11,8.11,43.06,1.51,0.05,0.01,,0.13
